Fecha;Valor UF
08-nov-18;27,453.32
07-nov-18;27,450.67
06-nov-18;27,448.01
05-nov-18;27,445.36
04-nov-18;27,442.71
03-nov-18;27,440.06
02-nov-18;27,437.41
01-nov-18;27,434.76
31-oct-18;27,432.10
30-oct-18;27,429.45
29-oct-18;27,426.80
28-oct-18;27,424.15
27-oct-18;27,421.50
26-oct-18;27,418.85
25-oct-18;27,416.20
24-oct-18;27,413.56
23-oct-18;27,410.91
22-oct-18;27,408.26
21-oct-18;27,405.61
20-oct-18;27,402.96
19-oct-18;27,400.31
18-oct-18;27,397.67
17-oct-18;27,395.02
16-oct-18;27,392.37
15-oct-18;27,389.73
14-oct-18;27,387.08
13-oct-18;27,384.43
12-oct-18;27,381.79
11-oct-18;27,379.14
10-oct-18;27,376.50
09-oct-18;27,373.85
08-oct-18;27,372.03
07-oct-18;27,370.20
06-oct-18;27,368.38
05-oct-18;27,366.56
04-oct-18;27,364.73
03-oct-18;27,362.91
02-oct-18;27,361.09
01-oct-18;27,359.27
30-sept-18;27,357.45
29-sept-18;27,355.62
28-sept-18;27,353.80
27-sept-18;27,351.98
26-sept-18;27,350.16
25-sept-18;27,348.34
24-sept-18;27,346.52
23-sept-18;27,344.69
22-sept-18;27,342.87
21-sept-18;27,341.05
20-sept-18;27,339.23
19-sept-18;27,337.41
18-sept-18;27,335.59
17-sept-18;27,333.77
16-sept-18;27,331.95
15-sept-18;27,330.13
14-sept-18;27,328.31
13-sept-18;27,326.49
12-sept-18;27,324.67
11-sept-18;27,322.85
10-sept-18;27,321.03
09-sept-18;27,319.21
08-sept-18;27,315.69
07-sept-18;27,312.18
06-sept-18;27,308.66
05-sept-18;27,305.14
04-sept-18;27,301.63
03-sept-18;27,298.11
02-sept-18;27,294.60
01-sept-18;27,291.08
31-ago-18;27,287.57
30-ago-18;27,284.05
29-ago-18;27,280.54
28-ago-18;27,277.03
27-ago-18;27,273.52
26-ago-18;27,270.00
25-ago-18;27,266.49
24-ago-18;27,262.98
23-ago-18;27,259.47
22-ago-18;27,255.96
21-ago-18;27,252.45
20-ago-18;27,248.94
19-ago-18;27,245.43
18-ago-18;27,241.92
17-ago-18;27,238.42
16-ago-18;27,234.91
15-ago-18;27,231.40
14-ago-18;27,227.90
13-ago-18;27,224.39
12-ago-18;27,220.88
11-ago-18;27,217.38
10-ago-18;27,213.87
09-ago-18;27,210.37
08-ago-18;27,209.50
07-ago-18;27,208.62
06-ago-18;27,207.74
05-ago-18;27,206.86
04-ago-18;27,205.99
03-ago-18;27,205.11
02-ago-18;27,204.23
01-ago-18;27,203.36
31-jul-18;27,202.48
30-jul-18;27,201.60
29-jul-18;27,200.72
28-jul-18;27,199.85
27-jul-18;27,198.97
26-jul-18;27,198.09
25-jul-18;27,197.22
24-jul-18;27,196.34
23-jul-18;27,195.46
22-jul-18;27,194.59
21-jul-18;27,193.71
20-jul-18;27,192.83
19-jul-18;27,191.96
18-jul-18;27,191.08
17-jul-18;27,190.20
16-jul-18;27,189.33
15-jul-18;27,188.45
14-jul-18;27,187.57
13-jul-18;27,186.70
12-jul-18;27,185.82
11-jul-18;27,184.94
10-jul-18;27,184.07
09-jul-18;27,183.19
08-jul-18;27,180.47
07-jul-18;27,177.76
06-jul-18;27,175.04
05-jul-18;27,172.33
04-jul-18;27,169.62
03-jul-18;27,166.91
02-jul-18;27,164.19
01-jul-18;27,161.48
30-jun-18;27,158.77
29-jun-18;27,156.06
28-jun-18;27,153.35
27-jun-18;27,150.63
26-jun-18;27,147.92
25-jun-18;27,145.21
24-jun-18;27,142.50
23-jun-18;27,139.79
22-jun-18;27,137.08
21-jun-18;27,134.37
20-jun-18;27,131.66
19-jun-18;27,128.95
18-jun-18;27,126.25
17-jun-18;27,123.54
16-jun-18;27,120.83
15-jun-18;27,118.12
14-jun-18;27,115.41
13-jun-18;27,112.71
12-jun-18;27,110.00
11-jun-18;27,107.29
10-jun-18;27,104.59
09-jun-18;27,101.88
08-jun-18;27,099.26
07-jun-18;27,096.65
06-jun-18;27,094.03
05-jun-18;27,091.41
04-jun-18;27,088.79
03-jun-18;27,086.17
02-jun-18;27,083.56
01-jun-18;27,080.94
31-may-18;27,078.32
30-may-18;27,075.71
29-may-18;27,073.09
28-may-18;27,070.47
27-may-18;27,067.86
26-may-18;27,065.24
25-may-18;27,062.63
24-may-18;27,060.01
23-may-18;27,057.40
22-may-18;27,054.78
21-may-18;27,052.17
20-may-18;27,049.56
19-may-18;27,046.94
18-may-18;27,044.33
17-may-18;27,041.72
16-may-18;27,039.10
15-may-18;27,036.49
14-may-18;27,033.88
13-may-18;27,031.27
12-may-18;27,028.65
11-may-18;27,026.04
10-may-18;27,023.43
09-may-18;27,020.82
08-may-18;27,019.02
07-may-18;27,017.22
06-may-18;27,015.43
05-may-18;27,013.63
04-may-18;27,011.83
03-may-18;27,010.03
02-may-18;27,008.23
01-may-18;27,006.43
30-abr-18;27,004.63
29-abr-18;27,002.83
28-abr-18;27,001.04
27-abr-18;26,999.24
26-abr-18;26,997.44
25-abr-18;26,995.64
24-abr-18;26,993.84
23-abr-18;26,992.05
22-abr-18;26,990.25
21-abr-18;26,988.45
20-abr-18;26,986.65
19-abr-18;26,984.86
18-abr-18;26,983.06
17-abr-18;26,981.26
16-abr-18;26,979.46
15-abr-18;26,977.67
14-abr-18;26,975.87
13-abr-18;26,974.07
12-abr-18;26,972.28
11-abr-18;26,970.48
10-abr-18;26,968.69
09-abr-18;26,966.89
08-abr-18;26,966.89
07-abr-18;26,966.89
06-abr-18;26,966.89
05-abr-18;26,966.89
04-abr-18;26,966.89
03-abr-18;26,966.89
02-abr-18;26,966.89
01-abr-18;26,966.89
31-mar-18;26,966.89
30-mar-18;26,966.89
29-mar-18;26,966.89
28-mar-18;26,966.89
27-mar-18;26,966.89
26-mar-18;26,966.89
25-mar-18;26,966.89
24-mar-18;26,966.89
23-mar-18;26,966.89
22-mar-18;26,966.89
21-mar-18;26,966.89
20-mar-18;26,966.89
19-mar-18;26,966.89
18-mar-18;26,966.89
17-mar-18;26,966.89
16-mar-18;26,966.89
15-mar-18;26,966.89
14-mar-18;26,966.89
13-mar-18;26,966.89
12-mar-18;26,966.89
11-mar-18;26,966.89
10-mar-18;26,966.89
09-mar-18;26,966.89
08-mar-18;26,962.09
07-mar-18;26,957.29
06-mar-18;26,952.49
05-mar-18;26,947.69
04-mar-18;26,942.89
03-mar-18;26,938.09
02-mar-18;26,933.29
01-mar-18;26,928.49
28-feb-18;26,923.70
27-feb-18;26,918.90
26-feb-18;26,914.11
25-feb-18;26,909.31
24-feb-18;26,904.52
23-feb-18;26,899.73
22-feb-18;26,894.94
21-feb-18;26,890.15
20-feb-18;26,885.36
19-feb-18;26,880.57
18-feb-18;26,875.78
17-feb-18;26,870.99
16-feb-18;26,866.21
15-feb-18;26,861.42
14-feb-18;26,856.64
13-feb-18;26,851.86
12-feb-18;26,847.07
11-feb-18;26,842.29
10-feb-18;26,837.51
09-feb-18;26,832.73
08-feb-18;26,831.86
07-feb-18;26,831.00
06-feb-18;26,830.13
05-feb-18;26,829.27
04-feb-18;26,828.40
03-feb-18;26,827.54
02-feb-18;26,826.67
01-feb-18;26,825.81
31-ene-18;26,824.94
30-ene-18;26,824.08
29-ene-18;26,823.21
28-ene-18;26,822.35
27-ene-18;26,821.48
26-ene-18;26,820.62
25-ene-18;26,819.75
24-ene-18;26,818.89
23-ene-18;26,818.02
22-ene-18;26,817.16
21-ene-18;26,816.29
20-ene-18;26,815.43
19-ene-18;26,814.56
18-ene-18;26,813.70
17-ene-18;26,812.84
16-ene-18;26,811.97
15-ene-18;26,811.11
14-ene-18;26,810.24
13-ene-18;26,809.38
12-ene-18;26,808.51
11-ene-18;26,807.65
10-ene-18;26,806.78
09-ene-18;26,805.92
08-ene-18;26,805.05
07-ene-18;26,804.19
06-ene-18;26,803.33
05-ene-18;26,802.46
04-ene-18;26,801.60
03-ene-18;26,800.73
02-ene-18;26,799.87
01-ene-18;26,799.01
31-dic-17;26,798.14
30-dic-17;26,797.28
29-dic-17;26,796.41
28-dic-17;26,795.55
27-dic-17;26,794.69
26-dic-17;26,793.82
25-dic-17;26,792.96
24-dic-17;26,792.09
23-dic-17;26,791.23
22-dic-17;26,790.37
21-dic-17;26,789.50
20-dic-17;26,788.64
19-dic-17;26,787.78
18-dic-17;26,786.91
17-dic-17;26,786.05
16-dic-17;26,785.18
15-dic-17;26,784.32
14-dic-17;26,783.46
13-dic-17;26,782.59
12-dic-17;26,781.73
11-dic-17;26,780.87
10-dic-17;26,780.00
09-dic-17;26,779.14
08-dic-17;26,773.80
07-dic-17;26,768.46
06-dic-17;26,763.12
05-dic-17;26,757.79
04-dic-17;26,752.45
03-dic-17;26,747.12
02-dic-17;26,741.78
01-dic-17;26,736.45
30-nov-17;26,731.12
29-nov-17;26,725.79
28-nov-17;26,720.46
27-nov-17;26,715.14
26-nov-17;26,709.81
25-nov-17;26,704.48
24-nov-17;26,699.16
23-nov-17;26,693.84
22-nov-17;26,688.51
21-nov-17;26,683.19
20-nov-17;26,677.87
19-nov-17;26,672.55
18-nov-17;26,667.23
17-nov-17;26,661.92
16-nov-17;26,656.60
15-nov-17;26,651.29
14-nov-17;26,645.97
13-nov-17;26,640.66
12-nov-17;26,635.35
11-nov-17;26,630.04
10-nov-17;26,624.73
09-nov-17;26,619.42
08-nov-17;26,621.14
07-nov-17;26,622.86
06-nov-17;26,624.58
05-nov-17;26,626.30
04-nov-17;26,628.02
03-nov-17;26,629.74
02-nov-17;26,631.46
01-nov-17;26,633.18
31-oct-17;26,634.90
30-oct-17;26,636.62
29-oct-17;26,638.34
28-oct-17;26,640.06
27-oct-17;26,641.78
26-oct-17;26,643.50
25-oct-17;26,645.22
24-oct-17;26,646.94
23-oct-17;26,648.67
22-oct-17;26,650.39
21-oct-17;26,652.11
20-oct-17;26,653.83
19-oct-17;26,655.55
18-oct-17;26,657.27
17-oct-17;26,658.99
16-oct-17;26,660.71
15-oct-17;26,662.44
14-oct-17;26,664.16
13-oct-17;26,665.88
12-oct-17;26,667.60
11-oct-17;26,669.33
10-oct-17;26,671.05
09-oct-17;26,672.77
08-oct-17;26,670.99
07-oct-17;26,669.22
06-oct-17;26,667.44
05-oct-17;26,665.66
04-oct-17;26,663.89
03-oct-17;26,662.11
02-oct-17;26,660.34
01-oct-17;26,658.56
30-sept-17;26,656.79
29-sept-17;26,655.01
28-sept-17;26,653.24
27-sept-17;26,651.46
26-sept-17;26,649.69
25-sept-17;26,647.91
24-sept-17;26,646.14
23-sept-17;26,644.36
22-sept-17;26,642.59
21-sept-17;26,640.81
20-sept-17;26,639.04
19-sept-17;26,637.26
18-sept-17;26,635.49
17-sept-17;26,633.72
16-sept-17;26,631.94
15-sept-17;26,630.17
14-sept-17;26,628.40
13-sept-17;26,626.62
12-sept-17;26,624.85
11-sept-17;26,623.08
10-sept-17;26,621.30
09-sept-17;26,619.53
08-sept-17;26,617.82
07-sept-17;26,616.10
06-sept-17;26,614.39
05-sept-17;26,612.67
04-sept-17;26,610.96
03-sept-17;26,609.24
02-sept-17;26,607.53
01-sept-17;26,605.81
31-ago-17;26,604.10
30-ago-17;26,602.38
29-ago-17;26,600.67
28-ago-17;26,598.95
27-ago-17;26,597.24
26-ago-17;26,595.52
25-ago-17;26,593.81
24-ago-17;26,592.10
23-ago-17;26,590.38
22-ago-17;26,588.67
21-ago-17;26,586.95
20-ago-17;26,585.24
19-ago-17;26,583.53
18-ago-17;26,581.81
17-ago-17;26,580.10
16-ago-17;26,578.39
15-ago-17;26,576.68
14-ago-17;26,574.96
13-ago-17;26,573.25
12-ago-17;26,571.54
11-ago-17;26,569.82
10-ago-17;26,568.11
09-ago-17;26,566.40
08-ago-17;26,569.83
07-ago-17;26,573.27
06-ago-17;26,576.70
05-ago-17;26,580.14
04-ago-17;26,583.58
03-ago-17;26,587.01
02-ago-17;26,590.45
01-ago-17;26,593.89
31-jul-17;26,597.33
30-jul-17;26,600.77
29-jul-17;26,604.21
28-jul-17;26,607.65
27-jul-17;26,611.09
26-jul-17;26,614.53
25-jul-17;26,617.97
24-jul-17;26,621.41
23-jul-17;26,624.85
22-jul-17;26,628.30
21-jul-17;26,631.74
20-jul-17;26,635.18
19-jul-17;26,638.63
18-jul-17;26,642.07
17-jul-17;26,645.52
16-jul-17;26,648.96
15-jul-17;26,652.41
14-jul-17;26,655.85
13-jul-17;26,659.30
12-jul-17;26,662.75
11-jul-17;26,666.19
10-jul-17;26,669.64
09-jul-17;26,673.09
08-jul-17;26,672.20
07-jul-17;26,671.31
06-jul-17;26,670.42
05-jul-17;26,669.53
04-jul-17;26,668.64
03-jul-17;26,667.76
02-jul-17;26,666.87
01-jul-17;26,665.98
30-jun-17;26,665.09
29-jun-17;26,664.20
28-jun-17;26,663.31
27-jun-17;26,662.42
26-jun-17;26,661.54
25-jun-17;26,660.65
24-jun-17;26,659.76
23-jun-17;26,658.87
22-jun-17;26,657.98
21-jun-17;26,657.10
20-jun-17;26,656.21
19-jun-17;26,655.32
18-jun-17;26,654.43
17-jun-17;26,653.54
16-jun-17;26,652.66
15-jun-17;26,651.77
14-jun-17;26,650.88
13-jun-17;26,649.99
12-jun-17;26,649.10
11-jun-17;26,648.22
10-jun-17;26,647.33
09-jun-17;26,646.44
08-jun-17;26,644.72
07-jun-17;26,643.00
06-jun-17;26,641.28
05-jun-17;26,639.57
04-jun-17;26,637.85
03-jun-17;26,636.13
02-jun-17;26,634.42
01-jun-17;26,632.70
31-may-17;26,630.98
30-may-17;26,629.27
29-may-17;26,627.55
28-may-17;26,625.84
27-may-17;26,624.12
26-may-17;26,622.40
25-may-17;26,620.69
24-may-17;26,618.97
23-may-17;26,617.26
22-may-17;26,615.54
21-may-17;26,613.83
20-may-17;26,612.11
19-may-17;26,610.40
18-may-17;26,608.68
17-may-17;26,606.97
16-may-17;26,605.25
15-may-17;26,603.54
14-may-17;26,601.82
13-may-17;26,600.11
12-may-17;26,598.39
11-may-17;26,596.68
10-may-17;26,594.96
09-may-17;26,593.25
08-may-17;26,589.71
07-may-17;26,586.17
06-may-17;26,582.64
05-may-17;26,579.10
04-may-17;26,575.56
03-may-17;26,572.03
02-may-17;26,568.49
01-may-17;26,564.95
30-abr-17;26,561.42
29-abr-17;26,557.89
28-abr-17;26,554.35
27-abr-17;26,550.82
26-abr-17;26,547.29
25-abr-17;26,543.75
24-abr-17;26,540.22
23-abr-17;26,536.69
22-abr-17;26,533.16
21-abr-17;26,529.63
20-abr-17;26,526.10
19-abr-17;26,522.57
18-abr-17;26,519.04
17-abr-17;26,515.51
16-abr-17;26,511.98
15-abr-17;26,508.46
14-abr-17;26,504.93
13-abr-17;26,501.40
12-abr-17;26,497.88
11-abr-17;26,494.35
10-abr-17;26,490.82
09-abr-17;26,487.30
08-abr-17;26,485.59
07-abr-17;26,483.88
06-abr-17;26,482.18
05-abr-17;26,480.47
04-abr-17;26,478.76
03-abr-17;26,477.06
02-abr-17;26,475.35
01-abr-17;26,473.65
31-mar-17;26,471.94
30-mar-17;26,470.23
29-mar-17;26,468.53
28-mar-17;26,466.82
27-mar-17;26,465.12
26-mar-17;26,463.41
25-mar-17;26,461.70
24-mar-17;26,460.00
23-mar-17;26,458.29
22-mar-17;26,456.59
21-mar-17;26,454.88
20-mar-17;26,453.18
19-mar-17;26,451.47
18-mar-17;26,449.77
17-mar-17;26,448.06
16-mar-17;26,446.36
15-mar-17;26,444.65
14-mar-17;26,442.95
13-mar-17;26,441.25
12-mar-17;26,439.54
11-mar-17;26,437.84
10-mar-17;26,436.13
09-mar-17;26,434.43
08-mar-17;26,429.73
07-mar-17;26,425.02
06-mar-17;26,420.31
05-mar-17;26,415.61
04-mar-17;26,410.90
03-mar-17;26,406.20
02-mar-17;26,401.49
01-mar-17;26,396.79
28-feb-17;26,392.09
27-feb-17;26,387.39
26-feb-17;26,382.69
25-feb-17;26,377.99
24-feb-17;26,373.29
23-feb-17;26,368.60
22-feb-17;26,363.90
21-feb-17;26,359.20
20-feb-17;26,354.51
19-feb-17;26,349.81
18-feb-17;26,345.12
17-feb-17;26,340.43
16-feb-17;26,335.74
15-feb-17;26,331.05
14-feb-17;26,326.36
13-feb-17;26,321.67
12-feb-17;26,316.98
11-feb-17;26,312.29
10-feb-17;26,307.61
09-feb-17;26,302.92
08-feb-17;26,304.62
07-feb-17;26,306.32
06-feb-17;26,308.02
05-feb-17;26,309.71
04-feb-17;26,311.41
03-feb-17;26,313.11
02-feb-17;26,314.81
01-feb-17;26,316.51
31-ene-17;26,318.21
30-ene-17;26,319.91
29-ene-17;26,321.61
28-ene-17;26,323.31
27-ene-17;26,325.01
26-ene-17;26,326.71
25-ene-17;26,328.41
24-ene-17;26,330.11
23-ene-17;26,331.81
22-ene-17;26,333.51
21-ene-17;26,335.21
20-ene-17;26,336.91
19-ene-17;26,338.61
18-ene-17;26,340.32
17-ene-17;26,342.02
16-ene-17;26,343.72
15-ene-17;26,345.42
14-ene-17;26,347.12
13-ene-17;26,348.82
12-ene-17;26,350.52
11-ene-17;26,352.23
10-ene-17;26,353.93
09-ene-17;26,355.63
08-ene-17;26,354.78
07-ene-17;26,353.93
06-ene-17;26,353.08
05-ene-17;26,352.23
04-ene-17;26,351.38
03-ene-17;26,350.53
02-ene-17;26,349.68
01-ene-17;26,348.83
31-dic-16;26,347.98
30-dic-16;26,347.13
29-dic-16;26,346.28
28-dic-16;26,345.43
27-dic-16;26,344.58
26-dic-16;26,343.74
25-dic-16;26,342.89
24-dic-16;26,342.04
23-dic-16;26,341.19
22-dic-16;26,340.34
21-dic-16;26,339.49
20-dic-16;26,338.64
19-dic-16;26,337.79
18-dic-16;26,336.94
17-dic-16;26,336.09
16-dic-16;26,335.24
15-dic-16;26,334.39
14-dic-16;26,333.54
13-dic-16;26,332.70
12-dic-16;26,331.85
11-dic-16;26,331.00
10-dic-16;26,330.15
09-dic-16;26,329.30
08-dic-16;26,327.55
07-dic-16;26,325.80
06-dic-16;26,324.04
05-dic-16;26,322.29
04-dic-16;26,320.54
03-dic-16;26,318.78
02-dic-16;26,317.03
01-dic-16;26,315.28
30-nov-16;26,313.53
29-nov-16;26,311.77
28-nov-16;26,310.02
27-nov-16;26,308.27
26-nov-16;26,306.52
25-nov-16;26,304.77
24-nov-16;26,303.01
23-nov-16;26,301.26
22-nov-16;26,299.51
21-nov-16;26,297.76
20-nov-16;26,296.01
19-nov-16;26,294.26
18-nov-16;26,292.51
17-nov-16;26,290.75
16-nov-16;26,289.00
15-nov-16;26,287.25
14-nov-16;26,285.50
13-nov-16;26,283.75
12-nov-16;26,282.00
11-nov-16;26,280.25
10-nov-16;26,278.50
09-nov-16;26,276.75
08-nov-16;26,275.06
07-nov-16;26,273.36
06-nov-16;26,271.67
05-nov-16;26,269.98
04-nov-16;26,268.28
03-nov-16;26,266.59
02-nov-16;26,264.90
01-nov-16;26,263.20
31-oct-16;26,261.51
30-oct-16;26,259.82
29-oct-16;26,258.13
28-oct-16;26,256.43
27-oct-16;26,254.74
26-oct-16;26,253.05
25-oct-16;26,251.36
24-oct-16;26,249.67
23-oct-16;26,247.97
22-oct-16;26,246.28
21-oct-16;26,244.59
20-oct-16;26,242.90
19-oct-16;26,241.21
18-oct-16;26,239.52
17-oct-16;26,237.83
16-oct-16;26,236.13
15-oct-16;26,234.44
14-oct-16;26,232.75
13-oct-16;26,231.06
12-oct-16;26,229.37
11-oct-16;26,227.68
10-oct-16;26,225.99
09-oct-16;26,224.30
08-oct-16;26,224.30
07-oct-16;26,224.30
06-oct-16;26,224.30
05-oct-16;26,224.30
04-oct-16;26,224.30
03-oct-16;26,224.30
02-oct-16;26,224.30
01-oct-16;26,224.30
30-sept-16;26,224.30
29-sept-16;26,224.30
28-sept-16;26,224.30
27-sept-16;26,224.30
26-sept-16;26,224.30
25-sept-16;26,224.30
24-sept-16;26,224.30
23-sept-16;26,224.30
22-sept-16;26,224.30
21-sept-16;26,224.30
20-sept-16;26,224.30
19-sept-16;26,224.30
18-sept-16;26,224.30
17-sept-16;26,224.30
16-sept-16;26,224.30
15-sept-16;26,224.30
14-sept-16;26,224.30
13-sept-16;26,224.30
12-sept-16;26,224.30
11-sept-16;26,224.30
10-sept-16;26,224.30
09-sept-16;26,224.30
08-sept-16;26,222.61
07-sept-16;26,220.92
06-sept-16;26,219.23
05-sept-16;26,217.54
04-sept-16;26,215.85
03-sept-16;26,214.16
02-sept-16;26,212.48
01-sept-16;26,210.79
31-ago-16;26,209.10
30-ago-16;26,207.41
29-ago-16;26,205.72
28-ago-16;26,204.03
27-ago-16;26,202.34
26-ago-16;26,200.65
25-ago-16;26,198.96
24-ago-16;26,197.27
23-ago-16;26,195.59
22-ago-16;26,193.90
21-ago-16;26,192.21
20-ago-16;26,190.52
19-ago-16;26,188.83
18-ago-16;26,187.15
17-ago-16;26,185.46
16-ago-16;26,183.77
15-ago-16;26,182.08
14-ago-16;26,180.40
13-ago-16;26,178.71
12-ago-16;26,177.02
11-ago-16;26,175.33
10-ago-16;26,173.65
09-ago-16;26,171.96
08-ago-16;26,168.59
07-ago-16;26,165.22
06-ago-16;26,161.85
05-ago-16;26,158.48
04-ago-16;26,155.11
03-ago-16;26,151.75
02-ago-16;26,148.38
01-ago-16;26,145.01
31-jul-16;26,141.65
30-jul-16;26,138.28
29-jul-16;26,134.91
28-jul-16;26,131.55
27-jul-16;26,128.18
26-jul-16;26,124.82
25-jul-16;26,121.46
24-jul-16;26,118.09
23-jul-16;26,114.73
22-jul-16;26,111.37
21-jul-16;26,108.00
20-jul-16;26,104.64
19-jul-16;26,101.28
18-jul-16;26,097.92
17-jul-16;26,094.56
16-jul-16;26,091.20
15-jul-16;26,087.84
14-jul-16;26,084.48
13-jul-16;26,081.12
12-jul-16;26,077.76
11-jul-16;26,074.40
10-jul-16;26,071.05
09-jul-16;26,067.69
08-jul-16;26,065.96
07-jul-16;26,064.22
06-jul-16;26,062.48
05-jul-16;26,060.75
04-jul-16;26,059.01
03-jul-16;26,057.28
02-jul-16;26,055.54
01-jul-16;26,053.81
30-jun-16;26,052.07
29-jun-16;26,050.34
28-jun-16;26,048.60
27-jun-16;26,046.87
26-jun-16;26,045.13
25-jun-16;26,043.40
24-jun-16;26,041.66
23-jun-16;26,039.93
22-jun-16;26,038.19
21-jun-16;26,036.46
20-jun-16;26,034.73
19-jun-16;26,032.99
18-jun-16;26,031.26
17-jun-16;26,029.52
16-jun-16;26,027.79
15-jun-16;26,026.06
14-jun-16;26,024.32
13-jun-16;26,022.59
12-jun-16;26,020.86
11-jun-16;26,019.13
10-jun-16;26,017.39
09-jun-16;26,015.66
08-jun-16;26,013.15
07-jun-16;26,010.64
06-jun-16;26,008.12
05-jun-16;26,005.61
04-jun-16;26,003.10
03-jun-16;26,000.58
02-jun-16;25,998.07
01-jun-16;25,995.56
31-may-16;25,993.05
30-may-16;25,990.54
29-may-16;25,988.03
28-may-16;25,985.51
27-may-16;25,983.00
26-may-16;25,980.49
25-may-16;25,977.98
24-may-16;25,975.47
23-may-16;25,972.96
22-may-16;25,970.45
21-may-16;25,967.94
20-may-16;25,965.43
19-may-16;25,962.93
18-may-16;25,960.42
17-may-16;25,957.91
16-may-16;25,955.40
15-may-16;25,952.89
14-may-16;25,950.38
13-may-16;25,947.88
12-may-16;25,945.37
11-may-16;25,942.86
10-may-16;25,940.36
09-may-16;25,937.85
08-may-16;25,934.40
07-may-16;25,930.95
06-may-16;25,927.50
05-may-16;25,924.05
04-may-16;25,920.60
03-may-16;25,917.15
02-may-16;25,913.70
01-may-16;25,910.25
30-abr-16;25,906.80
29-abr-16;25,903.36
28-abr-16;25,899.91
27-abr-16;25,896.46
26-abr-16;25,893.02
25-abr-16;25,889.57
24-abr-16;25,886.13
23-abr-16;25,882.68
22-abr-16;25,879.24
21-abr-16;25,875.80
20-abr-16;25,872.35
19-abr-16;25,868.91
18-abr-16;25,865.47
17-abr-16;25,862.03
16-abr-16;25,858.59
15-abr-16;25,855.14
14-abr-16;25,851.70
13-abr-16;25,848.26
12-abr-16;25,844.83
11-abr-16;25,841.39
10-abr-16;25,837.95
09-abr-16;25,834.51
08-abr-16;25,832.02
07-abr-16;25,829.52
06-abr-16;25,827.02
05-abr-16;25,824.53
04-abr-16;25,822.03
03-abr-16;25,819.54
02-abr-16;25,817.04
01-abr-16;25,814.55
31-mar-16;25,812.05
30-mar-16;25,809.56
29-mar-16;25,807.07
28-mar-16;25,804.57
27-mar-16;25,802.08
26-mar-16;25,799.59
25-mar-16;25,797.09
24-mar-16;25,794.60
23-mar-16;25,792.11
22-mar-16;25,789.62
21-mar-16;25,787.12
20-mar-16;25,784.63
19-mar-16;25,782.14
18-mar-16;25,779.65
17-mar-16;25,777.16
16-mar-16;25,774.67
15-mar-16;25,772.18
14-mar-16;25,769.69
13-mar-16;25,767.20
12-mar-16;25,764.71
11-mar-16;25,762.22
10-mar-16;25,759.73
09-mar-16;25,757.24
08-mar-16;25,752.81
07-mar-16;25,748.38
06-mar-16;25,743.95
05-mar-16;25,739.52
04-mar-16;25,735.10
03-mar-16;25,730.67
02-mar-16;25,726.25
01-mar-16;25,721.82
29-feb-16;25,717.40
28-feb-16;25,712.98
27-feb-16;25,708.55
26-feb-16;25,704.13
25-feb-16;25,699.71
24-feb-16;25,695.29
23-feb-16;25,690.87
22-feb-16;25,686.46
21-feb-16;25,682.04
20-feb-16;25,677.62
19-feb-16;25,673.21
18-feb-16;25,668.79
17-feb-16;25,664.38
16-feb-16;25,659.96
15-feb-16;25,655.55
14-feb-16;25,651.14
13-feb-16;25,646.73
12-feb-16;25,642.32
11-feb-16;25,637.91
10-feb-16;25,633.50
09-feb-16;25,629.09
08-feb-16;25,629.09
07-feb-16;25,629.09
06-feb-16;25,629.09
05-feb-16;25,629.09
04-feb-16;25,629.09
03-feb-16;25,629.09
02-feb-16;25,629.09
01-feb-16;25,629.09
31-ene-16;25,629.09
30-ene-16;25,629.09
29-ene-16;25,629.09
28-ene-16;25,629.09
27-ene-16;25,629.09
26-ene-16;25,629.09
25-ene-16;25,629.09
24-ene-16;25,629.09
23-ene-16;25,629.09
22-ene-16;25,629.09
21-ene-16;25,629.09
20-ene-16;25,629.09
19-ene-16;25,629.09
18-ene-16;25,629.09
17-ene-16;25,629.09
16-ene-16;25,629.09
15-ene-16;25,629.09
14-ene-16;25,629.09
13-ene-16;25,629.09
12-ene-16;25,629.09
11-ene-16;25,629.09
10-ene-16;25,629.09
09-ene-16;25,629.09
08-ene-16;25,629.09
07-ene-16;25,629.09
06-ene-16;25,629.09
05-ene-16;25,629.09
04-ene-16;25,629.09
03-ene-16;25,629.09
02-ene-16;25,629.09
01-ene-16;25,629.09
31-dic-15;25,629.09
30-dic-15;25,629.09
29-dic-15;25,629.09
28-dic-15;25,629.09
27-dic-15;25,629.09
26-dic-15;25,629.09
25-dic-15;25,629.09
24-dic-15;25,629.09
23-dic-15;25,629.09
22-dic-15;25,629.09
21-dic-15;25,629.09
20-dic-15;25,629.09
19-dic-15;25,629.09
18-dic-15;25,629.09
17-dic-15;25,629.09
16-dic-15;25,629.09
15-dic-15;25,629.09
14-dic-15;25,629.09
13-dic-15;25,629.09
12-dic-15;25,629.09
11-dic-15;25,629.09
10-dic-15;25,629.09
09-dic-15;25,629.09
08-dic-15;25,625.68
07-dic-15;25,622.27
06-dic-15;25,618.86
05-dic-15;25,615.45
04-dic-15;25,612.04
03-dic-15;25,608.63
02-dic-15;25,605.23
01-dic-15;25,601.82
30-nov-15;25,598.41
29-nov-15;25,595.01
28-nov-15;25,591.60
27-nov-15;25,588.20
26-nov-15;25,584.79
25-nov-15;25,581.39
24-nov-15;25,577.98
23-nov-15;25,574.58
22-nov-15;25,571.18
